Site,Language,target_word,guess,similarity_score,iteration,word_embedding,vocabulary_words_file_name_path,vocabulary_words_count,execution_time
Pimantle,English,wine,fishballs,31.77265383969824,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.002998828887939453
Pimantle,English,wine,cartes,20.927979535872034,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.2996690273284912
Pimantle,English,wine,wine,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.30066847801208496
Pimantle,English,clash,pairings,17.169981954252357,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030012130737304688
Pimantle,English,clash,clash,100.0,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.318117618560791
Pimantle,English,exhibit,hypermedia,13.450883093560584,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003986835479736328
Pimantle,English,exhibit,ditsy,-0.3661237992748756,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3671600818634033
Pimantle,English,exhibit,exhibit,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3681626319885254
Pimantle,English,extrapolate,conjunctivitis,3.9120988222130504,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030121803283691406
Pimantle,English,extrapolate,blagging,13.029482205070853,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.38333892822265625
Pimantle,English,extrapolate,extrapolate,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3843393325805664
Pimantle,English,jaguar,calabash,14.75536450323316,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0019910335540771484
Pimantle,English,jaguar,kon,1.7045377554100405,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3573455810546875
Pimantle,English,jaguar,jaguar,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3583381175994873
Pimantle,English,gloom,prejudges,3.791230166649451,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.00399327278137207
Pimantle,English,gloom,infographic,4.9996871838509644,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3749361038208008
Pimantle,English,gloom,gloom,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3759477138519287
Pimantle,English,mail,suppleness,-2.3110100280241186,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.002992391586303711
Pimantle,English,mail,refurbishments,1.3105525575253463,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.2981581687927246
Pimantle,English,mail,mail,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.2981581687927246
Pimantle,English,spoonful,fobbed,12.63618460465128,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0049970149993896484
Pimantle,English,spoonful,seditionists,4.543451855209724,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.337360143661499
Pimantle,English,spoonful,spoonful,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3383598327636719
Pimantle,English,smile,lizard,13.828430644194633,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029973983764648438
Pimantle,English,smile,pathing,-2.5045828507389567,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3292264938354492
Pimantle,English,smile,smile,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3302268981933594
Pimantle,English,hardware,snatchers,2.921647800437166,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003027677536010742
Pimantle,English,hardware,cheerleading,7.628750506354242,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.32499098777770996
Pimantle,English,hardware,hardware,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.32499098777770996
Pimantle,English,oops,orpiment,2.9474497098168295,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003958940505981445
Pimantle,English,oops,strife,7.128288818850892,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.33327698707580566
Pimantle,English,oops,oops,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3342776298522949
Pimantle,English,blizzard,declaimed,4.463696062987987,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029997825622558594
Pimantle,English,blizzard,haematite,6.608575914465742,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.33739733695983887
Pimantle,English,blizzard,blizzard,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3383979797363281
Pimantle,English,transportation,psychosurgery,1.8843074550340178,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004000425338745117
Pimantle,English,transportation,rejigged,-2.0278923200441668,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3352994918823242
Pimantle,English,transportation,transportation,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.33629846572875977
Pimantle,English,cooperative,mujeres,4.055359055580765,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.002998828887939453
Pimantle,English,cooperative,maisonettes,-4.523809335239504,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.34206104278564453
Pimantle,English,cooperative,cooperative,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3430600166320801
Pimantle,English,butt,maximums,7.301045516873517,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003146648406982422
Pimantle,English,butt,parkinsonism,-3.127062512496659,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.38318896293640137
Pimantle,English,butt,butt,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3851895332336426
Pimantle,English,fireplace,universalising,0.7127448167238537,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029993057250976562
Pimantle,English,fireplace,curt,-0.25098394123941326,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.33469271659851074
Pimantle,English,fireplace,fireplace,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.33469271659851074
Pimantle,English,swarm,tapering,5.574139770141484,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.00400090217590332
Pimantle,English,swarm,tusker,13.404585105413403,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3692922592163086
Pimantle,English,swarm,swarm,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.371293306350708
Pimantle,English,barometer,trammeled,-1.7548169607077613,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029973983764648438
Pimantle,English,barometer,barometer,100.0,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3251986503601074
Pimantle,English,testicle,swiftlet,7.7277689689796425,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004000663757324219
Pimantle,English,testicle,crumpled,12.026244240556572,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.345517635345459
Pimantle,English,testicle,testicle,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.347517728805542
Pimantle,English,wander,bota,14.760718146409936,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004000425338745117
Pimantle,English,wander,momentousness,10.217292899601505,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3543272018432617
Pimantle,English,wander,wander,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3553273677825928
Pimantle,English,carnival,cultivate,2.8401977759155983,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0019998550415039062
Pimantle,English,carnival,mousses,6.988486762032231,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.369067907333374
Pimantle,English,carnival,carnival,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3700690269470215
Pimantle,English,local,brawls,9.35547387180441,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029993057250976562
Pimantle,English,local,reheats,-1.791644110858881,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3888537883758545
Pimantle,English,local,local,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3908536434173584
Pimantle,English,mob,sportfishing,5.32686538948095,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0040018558502197266
Pimantle,English,mob,interpositions,4.071011747405251,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4025859832763672
Pimantle,English,mob,mob,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.40358757972717285
Pimantle,English,tobacco,rebadge,-6.9440487456626565,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003999948501586914
Pimantle,English,tobacco,studied,1.9522881475766751,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.29429197311401367
Pimantle,English,tobacco,tobacco,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.29429197311401367
Pimantle,English,biscuit,immunosuppressant,4.314179715165256,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0039980411529541016
Pimantle,English,biscuit,conger,12.782954279968573,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3861572742462158
Pimantle,English,biscuit,biscuit,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3871614933013916
Pimantle,English,strength,geocode,-1.4639479771347386,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0039997100830078125
Pimantle,English,strength,strength,100.0,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.31447482109069824
Pimantle,English,voodoo,complexion,4.3446061016721105,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030057430267333984
Pimantle,English,voodoo,phoebes,9.807504445659475,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.36742401123046875
Pimantle,English,voodoo,voodoo,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.36842942237854004
Pimantle,English,dare,cardoons,24.576794656473666,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029931068420410156
Pimantle,English,dare,anan,16.521612245466176,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3165578842163086
Pimantle,English,dare,dare,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3165578842163086
Pimantle,English,cactus,bronzers,21.54705963285677,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0050013065338134766
Pimantle,English,cactus,stetsons,26.184278157818643,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3140733242034912
Pimantle,English,cactus,cactus,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3140733242034912
Pimantle,English,isolate,frosting,5.072382542359066,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004001140594482422
Pimantle,English,isolate,villus,18.991392336684154,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3510737419128418
Pimantle,English,isolate,isolate,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.35207247734069824
Pimantle,English,circumcise,flair,2.6126913250607897,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030012130737304688
Pimantle,English,circumcise,endogenous,0.15298429800868485,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3718862533569336
Pimantle,English,circumcise,circumcise,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3736550807952881
Pimantle,English,video,unpeel,8.619479318880208,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.002997875213623047
Pimantle,English,video,goaltender,3.589747851912617,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.35681891441345215
Pimantle,English,video,video,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.35780787467956543
Pimantle,English,bowl,gentlemens,8.813006823454216,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030088424682617188
Pimantle,English,bowl,globetrotting,-0.1653092750955265,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.37352991104125977
Pimantle,English,bowl,bowl,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.37447285652160645
Pimantle,English,unknown,testily,-5.114416912760711,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003996133804321289
Pimantle,English,unknown,unknown,100.0,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.30002617835998535
Pimantle,English,ceremonial,multicolumn,-2.2942224149593793,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.002997875213623047
Pimantle,English,ceremonial,ceremonial,100.0,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.32033872604370117
Pimantle,English,leek,samba,16.162553963597247,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003958940505981445
Pimantle,English,leek,sobs,10.55939191968699,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3256080150604248
Pimantle,English,leek,leek,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3266005516052246
Pimantle,English,contradiction,pats,1.928766342867283,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030133724212646484
Pimantle,English,contradiction,cyclone,0.05971890221911913,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3524339199066162
Pimantle,English,contradiction,contradiction,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3544771671295166
Pimantle,English,scientific,inclusively,5.767859519965201,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003347635269165039
Pimantle,English,scientific,bobbysoxers,10.097714461100459,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.35635852813720703
Pimantle,English,scientific,scientific,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3573143482208252
Pimantle,English,fetish,guesstimate,8.197679403194936,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029449462890625
Pimantle,English,fetish,airglow,7.562540811813845,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3715181350708008
Pimantle,English,fetish,fetish,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3724648952484131
Pimantle,English,useless,togo,16.61657988396036,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.00400543212890625
Pimantle,English,useless,politicize,17.93934216037012,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3316690921783447
Pimantle,English,useless,useless,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3316690921783447
Pimantle,English,stranger,romancers,20.255868178743174,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004983186721801758
Pimantle,English,stranger,monthlies,2.9701985091870164,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3262927532196045
Pimantle,English,stranger,stranger,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3262927532196045
Pimantle,English,wire,leagues,1.3090154542490406,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0049974918365478516
Pimantle,English,wire,kt,10.561856118015388,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4011814594268799
Pimantle,English,wire,wire,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4031827449798584
Pimantle,English,stoop,hunks,9.674972641026326,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.002997875213623047
Pimantle,English,stoop,pathing,5.2100940448641335,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.33960461616516113
Pimantle,English,stoop,stoop,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3406052589416504
Pimantle,English,father,upwards,-7.553732620833786,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029981136322021484
Pimantle,English,father,father,100.0,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.2899961471557617
Pimantle,English,alcohol,winnie,4.758737265088763,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030007362365722656
Pimantle,English,alcohol,combative,14.075026914577283,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3328568935394287
Pimantle,English,alcohol,alcohol,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.33385705947875977
Pimantle,English,technology,existence,6.893898148790411,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030176639556884766
Pimantle,English,technology,limestone,-0.33249291551329385,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.37759876251220703
Pimantle,English,technology,technology,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.378598690032959
Pimantle,English,porridge,unbefitting,11.62236549979292,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.002000093460083008
Pimantle,English,porridge,expend,5.628170095658214,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.36701202392578125
Pimantle,English,porridge,porridge,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.36701202392578125
Pimantle,English,retirement,creditably,6.313721427418129,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0040149688720703125
Pimantle,English,retirement,mumblers,-3.2646058227448815,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3972461223602295
Pimantle,English,retirement,retirement,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3981788158416748
Pimantle,English,flee,teammate,0.9752824476777389,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003999233245849609
Pimantle,English,flee,pastille,1.39362191139768,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4055969715118408
Pimantle,English,flee,flee,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4065968990325928
Pimantle,English,responsible,fraternisation,-1.1167315326306104,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030024051666259766
Pimantle,English,responsible,feasibility,7.5968200343788705,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.30681443214416504
Pimantle,English,responsible,responsible,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.30681443214416504
Pimantle,English,landscape,californian,23.443929497328785,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030007362365722656
Pimantle,English,landscape,peninsular,21.95274456678089,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.30070924758911133
Pimantle,English,landscape,landscape,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.30070924758911133
Pimantle,English,juggler,ticks,6.07113000264472,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003998517990112305
Pimantle,English,juggler,boasting,5.391937726741636,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4163804054260254
Pimantle,English,juggler,juggler,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.41738009452819824
Pimantle,English,jellyfish,bilaterally,2.845681198615757,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030236244201660156
Pimantle,English,jellyfish,journeying,7.077234782489395,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.38146209716796875
Pimantle,English,jellyfish,jellyfish,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3824622631072998
Pimantle,English,snowball,spinsters,1.4892074725925575,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003999471664428711
Pimantle,English,snowball,measurer,-1.4504767820960662,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.34555649757385254
Pimantle,English,snowball,snowball,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3465566635131836
Pimantle,English,student,refuted,1.9886928235805623,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003000020980834961
Pimantle,English,student,proteomes,11.080375953283085,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.39336180686950684
Pimantle,English,student,student,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3943617343902588
Pimantle,English,shuttlecock,sore,1.4390284083768745,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004000186920166016
Pimantle,English,shuttlecock,anima,15.72064174760942,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.36458897590637207
Pimantle,English,shuttlecock,shuttlecock,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3655858039855957
Pimantle,English,rank,depanneur,-6.619264433211414,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030014514923095703
Pimantle,English,rank,rank,100.0,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.30452847480773926
Pimantle,English,calf,bourgeoise,8.132435440118657,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030002593994140625
